Cmplx_smiles_neutral_std,Lg K1
C=C(CC(=O)O)C(=O)O.[Er+3], 3.18
C=C(CC(=O)O)C(=O)O.[Tm+3], 3.32
C=C(CC(=O)O)C(=O)O.[Tm+3], 2.45
C=C(CC(=O)O)C(=O)O.[Yb+3], 3.33
C=C(CC(=O)O)C(=O)O.[Yb+3], 2.62
C=C(CC(=O)O)C(=O)O.[Lu+3], 3.35
C=C(CC(=O)O)C(=O)O.[Lu+3], 2.8
C=C(CC(=O)O)C(=O)O.[Sc+3], 4.77
C=C(CC(=O)O)C(=O)O.[Sc+3], 5.35
C=C(CC(=O)O)C(=O)O.[Y+3], 3.26
O=C(O)c1cc(S(=O)(=O)O)ccc1O.[Pr+3], 6.81
O=C(O)c1cc(S(=O)(=O)O)ccc1O.[Sm+3], 6.34
O=C(O)c1cc(S(=O)(=O)O)ccc1O.[Eu+3], 6.27
O=C(O)c1cc(S(=O)(=O)O)ccc1O.[Eu+3], 6.27
O=C(O)c1cc(S(=O)(=O)O)ccc1O.[Y+3], 6.61
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.[La+3], 4.83
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.[Ce+3], 4.98
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.[Pr+3], 4.94
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.[Pr+3], 5.13
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.[Nd+3], 5.44
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.[Sm+3], 5.69
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.[Gd+3], 5.83
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.[Y+3], 5.89
O=C(O)CCCCC(=O)O.[La+3], 2.95
O=C(O)CCCCC(=O)O.[Pr+3], 3.09
O=C(O)CCCCC(=O)O.[Sm+3], 3.19
O=C(O)CCCCC(=O)O.[Eu+3], 2.59
O=C(O)CCCCC(=O)O.[Gd+3], 3.09
O=C(O)CCCCC(=O)O.[Gd+3], 3.09
O=C(O)CCCCC(=O)O.[Dy+3], 3.04
O=C(O)CCCCC(=O)O.[Er+3], 3.05
O=C(O)CCCCC(=O)O.[Lu+3], 3.09
O=C(O)CCCCC(=O)O.[Sc+3], 5.25
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[La+3], 6.32
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[La+3], 5.97
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[La+3], 6.53
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Pr+3], 6.53
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Nd+3], 6.58
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Nd+3], 6.23
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Nd+3], 6.47
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Sm+3], 6.71
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Eu+3], 6.23
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Eu+3], 6.66
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Eu+3], 7.25
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Eu+3], 6.31
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Eu+3], 6.63
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Gd+3], 5.86
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Gd+3], 6.34
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Gd+3], 6.52
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Dy+3], 6.72
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Dy+3], 6.37
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Dy+3], 6.44
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Ho+3], 6.48
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Er+3], 6.47
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Tm+3], 6.8
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Tm+3], 6.45
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Tm+3], 6.5
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Yb+3], 6.44
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Lu+3], 6.33
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Y+3], 6.64
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Y+3], 6.29
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.[Y+3], 11.1
O=c1cc[nH]c(=O)[nH]1.[Ce+3], 5.13
Cc1c[nH]c(=O)[nH]c1=O.[Ce+3], 6.17
N.[La+3], 0.2
N.[Gd+3], 0.45
N.[Lu+3], 0.7
N.[Sc+3], 0.7
N.[Y+3], 0.4
NCC(=O)NCC(=O)NCC(=O)O.[Nd+3], 2.15
NCC(=O)NCC(=O)NCC(=O)O.[Eu+3], 2.55
NCC(=O)NCC(=O)NCC(=O)O.[Gd+3], 2.2
NCC(=O)NCC(=O)NCC(=O)O.[Ho+3], 2.35
NCC(=O)NCC(=O)NCC(=O)O.[Yb+3], 2.5
O=C(O)[C@@H]1C[C@@H](O)CN1.[Ce+3], 4.9
O=C(O)C1CC(O)CN1.[Y+3], 4.52
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O.[Pr+3], 0.85
O=C(O)c1cccc(C(=O)O)n1.[Ce+3], 5.5
O=C(O)c1cccc(C(=O)O)n1.[Eu+3], 8.83
O=C(O)c1cccc(C(=O)O)n1.[Tb+3], 8.09
O=C(O)c1cccc(C(=O)O)n1.[Sc+3], 11.2
O=C(O)c1cccc(C(=O)O)n1.[Y+3], 5.56
O=C(O)c1cccnc1.[La+3], 1.9
O=C(O)c1cccnc1.[Ce+3], 1.98
O=C(O)c1cccnc1.[Pr+3], 2.01
O=C(O)c1cccnc1.[Nd+3], 2.03
O=C(O)c1cccnc1.[Sm+3], 2.07
O=C(O)c1cccnc1.[Eu+3], 2.1
O=C(O)c1cccnc1.[Gd+3], 2.08
O=C(O)c1cccnc1.[Tb+3], 2.09
O=C(O)c1cccnc1.[Dy+3], 2.19
O=C(O)c1cccnc1.[Ho+3], 1.63
O=C(O)c1cccnc1.[Er+3], 2.21
O=C(O)c1cccnc1.[Yb+3], 2.18
O=C(O)c1cccnc1.[Lu+3], 2.19
O=C(O)c1cccnc1.[Y+3], 2.39
O=C(O)CCCC(=O)O.[La+3], 3.7
O=C(O)CCCC(=O)O.[La+3], 3.74
O=C(O)CCCC(=O)O.[La+3], 2.99
O=C(O)CCCC(=O)O.[La+3], 3.7
O=C(O)CCCC(=O)O.[Ce+3], 3.81
O=C(O)CCCC(=O)O.[Ce+3], 3.85
O=C(O)CCCC(=O)O.[Ce+3], 3.81
O=C(O)CCCC(=O)O.[Pr+3], 4.02
O=C(O)CCCC(=O)O.[Pr+3], 4.06
O=C(O)CCCC(=O)O.[Pr+3], 3.17
O=C(O)CCCC(=O)O.[Pr+3], 4.02
O=C(O)CCCC(=O)O.[Nd+3], 4.05
O=C(O)CCCC(=O)O.[Nd+3], 4.05
O=C(O)CCCC(=O)O.[Nd+3], 4.05
O=C(O)CCCC(=O)O.[Sm+3], 4.2
O=C(O)CCCC(=O)O.[Sm+3], 4.3
O=C(O)CCCC(=O)O.[Sm+3], 3.24
O=C(O)CCCC(=O)O.[Sm+3], 4.26
O=C(O)CCCC(=O)O.[Eu+3], 2.66
O=C(O)CCCC(=O)O.[Gd+3], 3.19
O=C(O)CCCC(=O)O.[Gd+3], 3.19
O=C(O)CCCC(=O)O.[Dy+3], 3.13
O=C(O)CCCC(=O)O.[Er+3], 3.09
O=C(O)CCCC(=O)O.[Lu+3], 3.16
O=C(O)CCCC(=O)O.[Sc+3], 5.21
CCC(O)(CC)C(=O)O.[La+3], 1.85
CCC(O)(CC)C(=O)O.[Pr+3], 2.31
CCC(O)(CC)C(=O)O.[Nd+3], 2.28
CCC(O)(CC)C(=O)O.[Gd+3], 2.71
CCC(O)(CC)C(=O)O.[Tb+3], 3.01
CCC(O)(CC)C(=O)O.[Ho+3], 3.11
CCC(O)(CC)C(=O)O.[Er+3], 3.11
CCC(O)(CC)C(=O)O.[Yb+3], 3.1
CCC(O)(CC)C(=O)O.[Yb+3], 3.13
CC[C@H](C)[C@H](N)C(=O)O.[La+3], 4.22
CC[C@H](C)[C@H](N)C(=O)O.[La+3], 5.27
CC[C@H](C)[C@H](N)C(=O)O.[Ce+3], 5.48
CC[C@H](C)[C@H](N)C(=O)O.[Ce+3], 5.45
CC[C@H](C)[C@H](N)C(=O)O.[Pr+3], 4.92
CC[C@H](C)[C@H](N)C(=O)O.[Pr+3], 5.55
CC[C@H](C)[C@H](N)C(=O)O.[Nd+3], 5.24
CC[C@H](C)[C@H](N)C(=O)O.[Nd+3], 5.72
CC[C@H](C)[C@H](N)C(=O)O.[Sm+3], 5.35
CC[C@H](C)[C@H](N)C(=O)O.[Sm+3], 5.92
CC[C@H](C)[C@H](N)C(=O)O.[Gd+3], 5.21
CC[C@H](C)[C@H](N)C(=O)O.[Y+3], 6.11
O=C(O)CN(CC(=O)O)c1ccccc1C(=O)O.[Ce+3], 8.69
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[La+3], 16.66
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Pr+3], 17.55
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Nd+3], 17.95
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Sm+3], 18.62
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Eu+3], 18.77
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Gd+3], 18.84
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Tb+3], 20.1
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Dy+3], 20.31
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Ho+3], 20.66
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Er+3], 20.97
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Tm+3], 21.39
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Yb+3], 21.65
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Lu+3], 21.68
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O.[Y+3], 19.48
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[La+3], 11.61
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[La+3], 10.19
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Ce+3], 12.08
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Ce+3], 10.93
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Pr+3], 12.57
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Pr+3], 11.87
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Nd+3], 12.88
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Nd+3], 12.08
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Sm+3], 13.66
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Sm+3], 12.56
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Eu+3], 13.96
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Eu+3], 12.86
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Gd+3], 13.94
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Gd+3], 12.82
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Tb+3], 14.55
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Tb+3], 13.24
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Dy+3], 14.83
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Dy+3], 13.56
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Ho+3], 14.88
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Ho+3], 13.57
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Er+3], 15.09
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Er+3], 13.71
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Tm+3], 15.31
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Tm+3], 13.84
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Yb+3], 15.72
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Yb+3], 14.38
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Lu+3], 15.87
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Lu+3], 14.08
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Y+3], 14.15
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O.[Y+3], 12.79
O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O.[La+3], 20.15
O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O.[Nd+3], 21.47
O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O.[Sm+3], 22.39
O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O.[Gd+3], 21.8
O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O.[Ho+3], 21.85
O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O.[Tm+3], 21.41
O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O.[Y+3], 11.106
O=C(O)CSCCSCC(=O)O.[Sm+3], 2.32
O=C(O)CSCCSCC(=O)O.[Dy+3], 2.09
O=C(O)CSCCSCC(=O)O.[Er+3], 2.01
O=c1c(O)c(O)c1=O.[La+3], 2.7
O=c1c(O)c(O)c1=O.[La+3], 2.713
O=c1c(O)c(O)c1=O.[Ce+3], 2.72
O=c1c(O)c(O)c1=O.[Ce+3], 2.72
O=c1c(O)c(O)c1=O.[Pr+3], 2.73
O=c1c(O)c(O)c1=O.[Pr+3], 2.727
O=c1c(O)c(O)c1=O.[Nd+3], 2.73
O=c1c(O)c(O)c1=O.[Nd+3], 2.735
O=c1c(O)c(O)c1=O.[Sm+3], 2.81
O=c1c(O)c(O)c1=O.[Sm+3], 2.808
O=c1c(O)c(O)c1=O.[Eu+3], 2.84
O=c1c(O)c(O)c1=O.[Eu+3], 2.844
O=c1c(O)c(O)c1=O.[Gd+3], 2.87
O=c1c(O)c(O)c1=O.[Gd+3], 2.866
O=c1c(O)c(O)c1=O.[Tb+3], 2.87
O=c1c(O)c(O)c1=O.[Tb+3], 2.874
O=c1c(O)c(O)c1=O.[Dy+3], 2.87
O=c1c(O)c(O)c1=O.[Dy+3], 2.866
O=c1c(O)c(O)c1=O.[Ho+3], 2.85
O=c1c(O)c(O)c1=O.[Ho+3], 2.852
O=c1c(O)c(O)c1=O.[Er+3], 2.81
O=c1c(O)c(O)c1=O.[Er+3], 2.815
O=c1c(O)c(O)c1=O.[Tm+3], 2.78
O=c1c(O)c(O)c1=O.[Tm+3], 2.779
O=c1c(O)c(O)c1=O.[Yb+3], 2.73
O=c1c(O)c(O)c1=O.[Yb+3], 2.735
O=c1c(O)c(O)c1=O.[Lu+3], 2.68
O=c1c(O)c(O)c1=O.[Lu+3], 2.676
O=c1c(O)c(O)c1=O.[Y+3], 2.73
O=c1c(O)c(O)c1=O.[Y+3], 2.727
[La+3].[N-]=[N+]=[N-], 0.62
[La+3].[N-]=[N+]=[N-], 0.64
[N-]=[N+]=[N-].[Pr+3], 3.46
[N-]=[N+]=[N-].[Nd+3], 0.58
[N-]=[N+]=[N-].[Nd+3], -0.3
[N-]=[N+]=[N-].[Nd+3], 3.7
[N-]=[N+]=[N-].[Sm+3], 0.22
[N-]=[N+]=[N-].[Sm+3], 4.22
[Er+3].[N-]=[N+]=[N-], 0.59
O=S(=O)(O)c1ccc(O)c2ncccc12.[Pr+3], 5.87
O=[N+]([O-])c1ccc(O)cc1.[La+3], 1
O=[N+]([O-])c1ccc(O)cc1.[Pr+3], 1.3
O=[N+]([O-])c1ccc(O)cc1.[Sm+3], 1.48
O=[N+]([O-])c1ccc(O)cc1.[Gd+3], 1.64
O=[N+]([O-])c1ccc(O)cc1.[Er+3], 1.35
O=[N+]([O-])c1ccc(O)cc1.[Lu+3], 1.46
Oc1ccccc1.[La+3], 4.17
Oc1ccccc1.[La+3], 1.51
Oc1ccccc1.[Sc+3], 7.17
Oc1ccccc1.[Y+3], 2.4
O=C(O)c1ccccc1.[La+3], 1.92
O=C(O)c1ccccc1.[Ce+3], 1.89
O=C(O)c1ccccc1.[Pr+3], 2.06
O=C(O)c1ccccc1.[Nd+3], 2.15
O=C(O)c1ccccc1.[Sm+3], 2.21
O=C(O)c1ccccc1.[Eu+3], 2.16
O=C(O)c1ccccc1.[Eu+3], 1.84
O=C(O)c1ccccc1.[Gd+3], 2.08
O=C(O)c1ccccc1.[Tb+3], 1.95
O=C(O)c1ccccc1.[Dy+3], 1.96
O=C(O)c1ccccc1.[Ho+3], 2.01
O=C(O)c1ccccc1.[Er+3], 1.92
O=C(O)c1ccccc1.[Tm+3], 1.94
O=C(O)c1ccccc1.[Yb+3], 1.94
O=C(O)c1ccccc1.[Lu+3], 1.92
CCCC(O)C(=O)O.[La+3], 1.98
CCCC(O)C(=O)O.[Pr+3], 2.24
CCCC(O)C(=O)O.[Nd+3], 2.31
CCCC(O)C(=O)O.[Sm+3], 2.4
CCCC(O)C(=O)O.[Eu+3], 2.43
CCCC(O)C(=O)O.[Gd+3], 2.45
CCCC(O)C(=O)O.[Tb+3], 2.53
CCCC(O)C(=O)O.[Dy+3], 2.63
CCCC(O)C(=O)O.[Ho+3], 2.64
CCCC(O)C(=O)O.[Er+3], 2.68
CCCC(O)C(=O)O.[Yb+3], 2.76
CCCC(O)C(=O)O.[Lu+3], 2.76
CCCC(O)C(=O)O.[Y+3], 2.46
CCC(C(=O)O)C(=O)O.[La+3], 3.7
CCC(C(=O)O)C(=O)O.[Ce+3], 4.11
CCC(C(=O)O)C(=O)O.[Pr+3], 3.86
CCC(C(=O)O)C(=O)O.[Nd+3], 3.01
CCC(C(=O)O)C(=O)O.[Sm+3], 4.1
CCC(C(=O)O)C(=O)O.[Eu+3], 4.65
CCC(C(=O)O)C(=O)O.[Gd+3], 4.49
CCC(C(=O)O)C(=O)O.[Tb+3], 4.87
CCC(C(=O)O)C(=O)O.[Dy+3], 4.83
CCC(C(=O)O)C(=O)O.[Ho+3], 5.36
CCC(C(=O)O)C(=O)O.[Er+3], 4.41
CCC(C(=O)O)C(=O)O.[Tm+3], 4.51
CCC(C(=O)O)C(=O)O.[Yb+3], 4.37
CCC(C(=O)O)C(=O)O.[Lu+3], 4.47
CCC(CC)(C(=O)O)C(=O)O.[La+3], 3.61
CCC(CC)(C(=O)O)C(=O)O.[Ce+3], 3.78
CCC(CC)(C(=O)O)C(=O)O.[Pr+3], 3.91
CCC(CC)(C(=O)O)C(=O)O.[Nd+3], 4.01
CCC(CC)(C(=O)O)C(=O)O.[Sm+3], 4.33
CCC(CC)(C(=O)O)C(=O)O.[Eu+3], 4.46
CCC(CC)(C(=O)O)C(=O)O.[Gd+3], 4.49
CCC(CC)(C(=O)O)C(=O)O.[Tb+3], 4.63
CCC(CC)(C(=O)O)C(=O)O.[Dy+3], 4.61
CCC(CC)(C(=O)O)C(=O)O.[Ho+3], 4.63
CCC(CC)(C(=O)O)C(=O)O.[Er+3], 4.66
CCC(CC)(C(=O)O)C(=O)O.[Tm+3], 4.7
CCC(CC)(C(=O)O)C(=O)O.[Yb+3], 4.76
CCC(CC)(C(=O)O)C(=O)O.[Lu+3], 4.69
CCC(CC)(C(=O)O)C(=O)O.[Y+3], 4.6
CCCC(CCC)(C(=O)O)C(=O)O.[La+3], 3.66
CCCC(CCC)(C(=O)O)C(=O)O.[Ce+3], 3.96
CCCC(CCC)(C(=O)O)C(=O)O.[Pr+3], 4.01
CCCC(CCC)(C(=O)O)C(=O)O.[Nd+3], 4.06
CCCC(CCC)(C(=O)O)C(=O)O.[Sm+3], 4.38
CCCC(CCC)(C(=O)O)C(=O)O.[Eu+3], 4.57
CCCC(CCC)(C(=O)O)C(=O)O.[Gd+3], 4.58
CCCC(CCC)(C(=O)O)C(=O)O.[Tb+3], 4.73
CCCC(CCC)(C(=O)O)C(=O)O.[Dy+3], 4.78
CCCC(CCC)(C(=O)O)C(=O)O.[Ho+3], 4.72
CCCC(CCC)(C(=O)O)C(=O)O.[Er+3], 4.73
CCCC(CCC)(C(=O)O)C(=O)O.[Tm+3], 4.76
CCCC(CCC)(C(=O)O)C(=O)O.[Yb+3], 4.81
CCCC(CCC)(C(=O)O)C(=O)O.[Lu+3], 4.78
CCCC(CCC)(C(=O)O)C(=O)O.[Y+3], 4.74
O=C(O)c1ccc([N+](=O)[O-])cc1.[La+3], 1.59
O=C(O)c1ccc([N+](=O)[O-])cc1.[Nd+3], 1.81
O=C(O)c1ccc([N+](=O)[O-])cc1.[Sm+3], 1.89
O=C(O)c1ccc([N+](=O)[O-])cc1.[Eu+3], 1.78
O=C(O)c1ccc([N+](=O)[O-])cc1.[Gd+3], 1.73
O=C(O)c1ccc([N+](=O)[O-])cc1.[Dy+3], 1.63
O=C(O)c1ccc([N+](=O)[O-])cc1.[Ho+3], 1.62
O=C(O)c1ccc([N+](=O)[O-])cc1.[Er+3], 1.67
O=C(O)c1ccc([N+](=O)[O-])cc1.[Yb+3], 1.68
O=C(O)c1ccc([N+](=O)[O-])cc1.[Lu+3], 1.67
O=C(O)c1cccc([N+](=O)[O-])c1.[La+3], 1.57
O=C(O)c1cccc([N+](=O)[O-])c1.[Pr+3], 1.64
O=C(O)c1cccc([N+](=O)[O-])c1.[Nd+3], 1.75
O=C(O)c1cccc([N+](=O)[O-])c1.[Sm+3], 1.85
O=C(O)c1cccc([N+](=O)[O-])c1.[Eu+3], 1.76
O=C(O)c1cccc([N+](=O)[O-])c1.[Gd+3], 1.68
O=C(O)c1cccc([N+](=O)[O-])c1.[Tb+3], 1.61
O=C(O)c1cccc([N+](=O)[O-])c1.[Dy+3], 1.62
O=C(O)c1cccc([N+](=O)[O-])c1.[Ho+3], 1.61
O=C(O)c1cccc([N+](=O)[O-])c1.[Er+3], 1.64
O=C(O)c1cccc([N+](=O)[O-])c1.[Tm+3], 1.6
O=C(O)c1cccc([N+](=O)[O-])c1.[Yb+3], 1.65
O=C(O)c1cccc([N+](=O)[O-])c1.[Lu+3], 1.64
Oc1cccc2cccnc12.[La+3], 5.85
Oc1cccc2cccnc12.[La+3], 6.57
Oc1cccc2cccnc12.[Nd+3], 7.52
Oc1cccc2cccnc12.[Sm+3], 6.84
Oc1cccc2cccnc12.[Gd+3], 7.13
Oc1cccc2cccnc12.[Tb+3], 7.48
Oc1cccc2cccnc12.[Dy+3], 7.6
O=[N+]([O-])c1ccccc1O.[La+3], 2.2
C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2.[La+3], 6.45
C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2.[Pr+3], 6.37
C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2.[Sm+3], 5.94
C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2.[Eu+3], 5.9
C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2.[Ho+3], 6.2
O=C(O)CCCCCCC(=O)O.[Nd+3], 4.55
O=C(O)CCCCCCC(=O)O.[Eu+3], 2.96
O=C(O)c1ccc(C(=O)O)cc1.[Eu+3], 2.32
O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O.[La+3], 4.32
O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O.[Pr+3], 4.72
O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O.[Nd+3], 4.73
O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O.[Sm+3], 4.81
