smiles, logK
[Ho+3].COc1ccccc1C(O)=O, 1.85
[Lu+3].COc1ccccc1C(O)=O, 1.88
[Nd+3].COc1ccccc1C(O)=O, 2.08
[Pr+3].COc1ccccc1C(O)=O, 1.96
[Sm+3].COc1ccccc1C(O)=O, 2.1
[Tm+3].COc1ccccc1C(O)=O, 1.83
[Yb+3].COc1ccccc1C(O)=O, 1.85
[Eu+3].COc1ccccc1C(O)=O, 1.2
[Er+3].COc1ccccc1C(O)=O, 1.45
[Nd+3].COc1ccccc1C(O)=O, 1.24
[Pr+3].COc1ccccc1C(O)=O, 1.14
[Eu+3].COc1cccc(c1)C(O)=O, 2.21
[Tb+3].COc1cccc(c1)C(O)=O, 2.02
[Dy+3].COc1cccc(c1)C(O)=O, 2.01
[Er+3].COc1cccc(c1)C(O)=O, 2.01
[Gd+3].COc1cccc(c1)C(O)=O, 2.07
[Ho+3].COc1cccc(c1)C(O)=O, 1.97
[Lu+3].COc1cccc(c1)C(O)=O, 2.03
[Nd+3].COc1cccc(c1)C(O)=O, 2.12
[Pr+3].COc1cccc(c1)C(O)=O, 2
[Sm+3].COc1cccc(c1)C(O)=O, 2.24
[Tm+3].COc1cccc(c1)C(O)=O, 2.05
[Yb+3].COc1cccc(c1)C(O)=O, 2.01
[Eu+3].COc1ccc(cc1)C(O)=O, 2.14
[Tb+3].COc1ccc(cc1)C(O)=O, 2
[Dy+3].COc1ccc(cc1)C(O)=O, 2
[Er+3].COc1ccc(cc1)C(O)=O, 2
[Gd+3].COc1ccc(cc1)C(O)=O, 2.12
[Ho+3].COc1ccc(cc1)C(O)=O, 2.04
[Lu+3].COc1ccc(cc1)C(O)=O, 2.01
[Nd+3].COc1ccc(cc1)C(O)=O, 2.18
[Pr+3].COc1ccc(cc1)C(O)=O, 2.09
[Sm+3].COc1ccc(cc1)C(O)=O, 2.24
[Tm+3].COc1ccc(cc1)C(O)=O, 2.02
[Yb+3].COc1ccc(cc1)C(O)=O, 2.01
[Ce+3].Cc1cccc(C(O)=O)c1N, 4.79
[Nd+3].Cc1cccc(C(O)=O)c1N, 5.1
[Pr+3].Cc1cccc(C(O)=O)c1N, 4.92
[Sm+3].Cc1cccc(C(O)=O)c1N, 5.24
[Nd+3].Nc1ccc(SCC(O)=O)cc1, 3.5
[Pr+3].Nc1ccc(SCC(O)=O)cc1, 3.5
[Eu+3].OC(=O)CCc1ccccc1, 2.18
[Eu+3].OC(=O)CCc1ccccc1, 2.18
[Dy+3].OC(=O)CCc1ccccc1, 1.96
[Dy+3].OC(=O)CCc1ccccc1, 1.96
[Er+3].OC(=O)CCc1ccccc1, 1.89
[Er+3].OC(=O)CCc1ccccc1, 1.89
[Nd+3].OC(=O)CCc1ccccc1, 2.16
[Nd+3].OC(=O)CCc1ccccc1, 2.16
[Pr+3].OC(=O)CCc1ccccc1, 2.08
[Pr+3].OC(=O)CCc1ccccc1, 2.08
[Sm+3].OC(=O)CCc1ccccc1, 2.19
[Sm+3].OC(=O)CCc1ccccc1, 2.19
[Tm+3].OC(=O)CCc1ccccc1, 1.91
[Tm+3].OC(=O)CCc1ccccc1, 1.91
[Yb+3].OC(=O)CCc1ccccc1, 1.98
[Yb+3].OC(=O)CCc1ccccc1, 1.98
[Eu+3].CC(O)(C(O)=O)c1ccccc1, 2.55
[Er+3].CC(O)(C(O)=O)c1ccccc1, 3.03
[Gd+3].CC(O)(C(O)=O)c1ccccc1, 2.54
[Ho+3].CC(O)(C(O)=O)c1ccccc1, 2.97
[Nd+3].CC(O)(C(O)=O)c1ccccc1, 2.55
[Pr+3].CC(O)(C(O)=O)c1ccccc1, 2.4
[Sm+3].CC(O)(C(O)=O)c1ccccc1, 2.57
[Yb+3].CC(O)(C(O)=O)c1ccccc1, 3.05
[Eu+3].COC(C(O)=O)c1ccccc1, 2.17
[Tb+3].COC(C(O)=O)c1ccccc1, 2.19
[Dy+3].COC(C(O)=O)c1ccccc1, 2.19
[Er+3].COC(C(O)=O)c1ccccc1, 2.19
[Gd+3].COC(C(O)=O)c1ccccc1, 2.14
[Ho+3].COC(C(O)=O)c1ccccc1, 2.19
[Lu+3].COC(C(O)=O)c1ccccc1, 2.31
[Nd+3].COC(C(O)=O)c1ccccc1, 2.16
[Pr+3].COC(C(O)=O)c1ccccc1, 2.16
[Sm+3].COC(C(O)=O)c1ccccc1, 2.24
[Tm+3].COC(C(O)=O)c1ccccc1, 2.14
[Yb+3].COC(C(O)=O)c1ccccc1, 2.23
[Eu+3].OCC(C(O)=O)c1ccccc1, 2.21
[Tb+3].OCC(C(O)=O)c1ccccc1, 2.07
[Dy+3].OCC(C(O)=O)c1ccccc1, 2.1
[Er+3].OCC(C(O)=O)c1ccccc1, 1.99
[Gd+3].OCC(C(O)=O)c1ccccc1, 2.17
[Ho+3].OCC(C(O)=O)c1ccccc1, 2.05
[Lu+3].OCC(C(O)=O)c1ccccc1, 2.09
[Nd+3].OCC(C(O)=O)c1ccccc1, 2.23
[Pr+3].OCC(C(O)=O)c1ccccc1, 2.14
[Sm+3].OCC(C(O)=O)c1ccccc1, 2.24
[Tm+3].OCC(C(O)=O)c1ccccc1, 2.02
[Yb+3].OCC(C(O)=O)c1ccccc1, 2.05
[Tb+3].NC(Cc1ccccc1)C(O)=O, 4.3
[Er+3].NC(Cc1ccccc1)C(O)=O, 4.35
[Gd+3].NC(Cc1ccccc1)C(O)=O, 4.25
[Lu+3].NC(Cc1ccccc1)C(O)=O, 4.45
[Nd+3].NC(Cc1ccccc1)C(O)=O, 4.2
[Ce+3].NC(Cc1ccccc1)C(O)=O, 2.95
[Eu+3].NC(Cc1ccccc1)C(O)=O, 3.55
[Tb+3].NC(Cc1ccccc1)C(O)=O, 3.61
[Dy+3].NC(Cc1ccccc1)C(O)=O, 3.67
[Er+3].NC(Cc1ccccc1)C(O)=O, 3.77
[Gd+3].NC(Cc1ccccc1)C(O)=O, 3.47
[Ho+3].NC(Cc1ccccc1)C(O)=O, 3.73
[Lu+3].NC(Cc1ccccc1)C(O)=O, 3.99
[Nd+3].NC(Cc1ccccc1)C(O)=O, 3.22
[Pr+3].NC(Cc1ccccc1)C(O)=O, 3.13
[Sm+3].NC(Cc1ccccc1)C(O)=O, 3.46
[Tm+3].NC(Cc1ccccc1)C(O)=O, 3.88
[Yb+3].NC(Cc1ccccc1)C(O)=O, 3.98
[Yb+3].NC(Cc1ccc(O)cc1)C(O)=O, 5
[Gd+3].CCN1C=CC(=O)C(=C1CC)O, 8.09
[Ce+3].NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(O)=O)C(O)C2O, 4.8
[Eu+3].NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(O)=O)C(O)C2O, 4.91
[Pr+3].NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(O)=O)C(O)C2O, 4.6
[Ce+3].CCCC(CCC)(C(O)=O)C(O)=O, 3.96
[Eu+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.57
[Tb+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.73
[Dy+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.78
[Er+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.73
[Gd+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.58
[Ho+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.72
[Lu+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.78
[Nd+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.06
[Pr+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.01
[Sm+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.38
[Tm+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.76
[Yb+3].CCCC(CCC)(C(O)=O)C(O)=O, 4.81
[Nd+3].OC(=O)CCCCCCCC(O)=O, 4.7
[Nd+3].Oc1c(Cl)cc(Cl)c2cccnc12, 6.6
[Tb+3].[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O, 5.67
[Dy+3].[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O, 5.86
[Gd+3].[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O, 5.55
[Nd+3].[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O, 5.13
[Pr+3].[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O, 4.96
[Pr+3].[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O, 5.38
[Sm+3].[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O, 5.37
[Eu+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 5.25
[Eu+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 5.08
[Tb+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 4.92
[Dy+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 4.92
[Er+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 4.82
[Gd+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 5.05
[Ho+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 4.84
[Lu+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 4.8
[Nd+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 5.01
[Pr+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 5.01
[Sm+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 5.08
[Tm+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 4.81
[Yb+3].OC(=O)c1cccc(C(O)=O)c1C(O)=O, 4.8
[Eu+3].OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O, 4.19
[Eu+3].OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O, 3.56
[Eu+3].c1ccc2ncccc2c1, 3.6
[Dy+3].c1ccc2ncccc2c1, 3.78
[Er+3].c1ccc2ncccc2c1, 3.9
[Gd+3].c1ccc2ncccc2c1, 3.53
[Ho+3].c1ccc2ncccc2c1, 3.78
[Lu+3].c1ccc2ncccc2c1, 4.02
[Nd+3].c1ccc2ncccc2c1, 3.49
[Sm+3].c1ccc2ncccc2c1, 3.67
[Yb+3].c1ccc2ncccc2c1, 4.03
[Ce+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 7.44
[Eu+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 8.1
[Tb+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 8.1
[Dy+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 8.1
[Er+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 8.1
[Gd+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 8.1
[Ho+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 8.1
[Lu+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 8.78
[Nd+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 7.79
[Pr+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 7.65
[Sm+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 8.1
[Tm+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 8.34
[Yb+3].OC/1=CC(=O)C=CC1=N/Nc2sccn2, 8.78
[Sm+3].Oc1cccc2cccnc12, 6.84
[Tb+3].Oc1cccc2cccnc12, 7.48
[Dy+3].Oc1cccc2cccnc12, 7.6
[Gd+3].Oc1cccc2cccnc12, 7.13
[Nd+3].Oc1cccc2cccnc12, 7.52
[Pr+3].Oc1ccc(c2cccnc12)[S](O)(=O)=O, 5.87
[Ce+3].OC(=O)\C=C\c1ccccc1, 2.91
[Nd+3].OC(=O)\C=C\c1ccccc1, 3.2
[Ce+3].OC(=O)CN\C=C/1C=CC=CC1=O, 5.55
[Sm+3].OC=O, 1.21
[Ho+3].[Na+].[Na+].O[P]([O-])(=O)C[P](O)([O-])=O, 11.28
[Ce+3].[H+].[Cl-], -0.04
[Ce+3].[H+].[Cl-], -0.1
[Eu+3].[H+].[Cl-], -0.53
[Eu+3].[H+].[Cl-], -0.17
[Eu+3].[H+].[Cl-], -0.1
[Eu+3].[H+].[Cl-], -0.06
[Eu+3].[H+].[Cl-], -0.15
[Eu+3].[H+].[Cl-], 0.07
[Tb+3].[H+].[Cl-], -0.01
[Dy+3].[H+].[Cl-], -0.01
[Gd+3].[H+].[Cl-], -0.04
[Lu+3].[H+].[Cl-], -0.35
[Lu+3].[H+].[Cl-], -0.48
[Nd+3].[H+].[Cl-], 0.21
[Pr+3].[H+].[Cl-], 0.2
[Sm+3].[H+].[Cl-], 0.21
[Sm+3].[H+].[Cl-], -0.46
[Sm+3].[H+].[Cl-], 0.13
[Yb+3].[H+].[Cl-], -0.56
[Nd+3].[H+].[Cl-], 7.08
[Eu+3].[H+].[Cl-], -0.34
[Tb+3].[H+].[Cl-], -0.18
[Dy+3].[H+].[Cl-], -0.12
[Er+3].[H+].[Cl-], -0.13
[Gd+3].[H+].[Cl-], -0.16
[Ho+3].[H+].[Cl-], -0.15
[Lu+3].[H+].[Cl-], -0.14
[Nd+3].[H+].[Cl-], -0.06
[Pr+3].[H+].[Cl-], -0.47
[Sm+3].[H+].[Cl-], -0.66
[Tm+3].[H+].[Cl-], -0.14
[Yb+3].[H+].[Cl-], -0.14
[Eu+3].[K+].[O-][Cl](=O)=O, -0.3
[Ce+4].O[Cr](O)(=O)=O, 10
[Ce+4].O[Cr](O)(=O)=O, 10
[Ce+3].[H+].[I-], -1.4
[Eu+3].[H+].[I-], -0.3
[Eu+3].[H+].[I-], 0.24
[Ce+3].[Li+].[O-][I](=O)=O, 1.22
[Eu+3].[Li+].[O-][I](=O)=O, 1.15
[Er+3].[Li+].[O-][I](=O)=O, 1.26
[Tm+3].[Li+].[O-][I](=O)=O, 1.33
[Yb+3].[Li+].[O-][I](=O)=O, 1.18
[Pm+3].[Li+].[O-][I](=O)=O, 1.12
[Nd+3].NN, 4.37
[Er+3].N=[N+]=[N-], 0.59
[Nd+3].N=[N+]=[N-], 0.58
[Nd+3].N=[N+]=[N-], -0.3
[Nd+3].N=[N+]=[N-], 3.7
[Pr+3].N=[N+]=[N-], 3.46
[Sm+3].N=[N+]=[N-], 0.22
[Sm+3].N=[N+]=[N-], 4.22
[Gd+3].N, 0.45
[Lu+3].N, 0.7
[Nd+3].[H+].[Cl-].NO, 3.87
[Ce+3].O[N+]([O-])=O, 0.21
[Ce+3].O[N+]([O-])=O, -0.16
[Ce+3].O[N+]([O-])=O, 1.04
[Eu+3].O[N+]([O-])=O, 0.31
[Eu+3].O[N+]([O-])=O, -0.26
[Eu+3].O[N+]([O-])=O, 0.76
[Eu+3].O[N+]([O-])=O, 0.12
[Eu+3].O[N+]([O-])=O, 0.3
[Eu+3].O[N+]([O-])=O, 1.23
[Tb+3].O[N+]([O-])=O, 0.05
[Tb+3].O[N+]([O-])=O, -0.55
[Tb+3].O[N+]([O-])=O, 1.18
[Dy+3].O[N+]([O-])=O, -0.7
[Er+3].O[N+]([O-])=O, -0.33
[Er+3].O[N+]([O-])=O, -0.96
[Gd+3].O[N+]([O-])=O, 0.03
[Gd+3].O[N+]([O-])=O, -0.52
[Gd+3].O[N+]([O-])=O, 1.2
[Ho+3].O[N+]([O-])=O, -0.22
[Ho+3].O[N+]([O-])=O, -0.85
[Lu+3].O[N+]([O-])=O, -0.85
[Nd+3].O[N+]([O-])=O, 0.24
[Nd+3].O[N+]([O-])=O, 0.02
[Nd+3].O[N+]([O-])=O, -0.19
[Nd+3].O[N+]([O-])=O, -0.19
[Pr+3].O[N+]([O-])=O, -0.08
[Sm+3].O[N+]([O-])=O, 0.31
[Sm+3].O[N+]([O-])=O, -0.13
[Tm+3].O[N+]([O-])=O, -0.25
[Tm+3].O[N+]([O-])=O, -0.89
[Yb+3].O[N+]([O-])=O, -0.89
[Pm+3].O[N+]([O-])=O, 0.26
[Pm+3].O[N+]([O-])=O, 0.39
[Eu+3].O[N+]([O-])=O, 0.26
[Eu+3].O[N+]([O-])=O, -0.21
[Gd+3].O[N+]([O-])=O, -0.46
[Nd+3].O[N+]([O-])=O, -0.12
[Sm+3].O[N+]([O-])=O, -0.08
[Er+3].O[N+]([O-])=O, 1.91
[Nd+3].O[N+]([O-])=O, 1.79
[Nd+3].O[P](O)(=O)O[P](O)(O)=O, 15
[Ce+4].O[P](O)(=O)O[P](O)(O)=O, 18.19
[Ce+4].O[P](O)(=O)O[P](O)(O)=O, 18.04
[Gd+3].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][P]([O-])(=O)O[P]([O-])(=O)O[P]([O-])([O-])=O, 8.37
[Pm+3].[Na+].[Na+].[Na+].[O-][P]1(=O)O[P]([O-])(=O)O[P]([O-])(=O)O1, 3.8
[Ce+3].O[P](O)(O)=O, 8.84
[Gd+3].O[P](O)(O)=O, 9.3
[Ce+3].SC#N, 0.59
[Eu+3].SC#N, 0.7
[Eu+3].SC#N, -0.41
[Eu+3].SC#N, 0.43
[Eu+3].SC#N, 0.32
[Lu+3].SC#N, 0.45
[Nd+3].SC#N, 0.81
[Pr+3].SC#N, 0.27
[Sm+3].SC#N, 0.13
[Ce+3].SC#N, -0.3
[Eu+3].SC#N, 0.23
[Ce+3].O[S](O)(=O)=O, 1.25
[Ce+3].O[S](O)(=O)=O, 1.24
[Ce+3].O[S](O)(=O)=O, 1.75
[Ce+3].O[S](O)(=O)=O, 1.78
[Ce+3].O[S](O)(=O)=O, 1.94
[Eu+3].O[S](O)(=O)=O, 1.72
[Eu+3].O[S](O)(=O)=O, 1.54
[Eu+3].O[S](O)(=O)=O, 1.37
[Eu+3].O[S](O)(=O)=O, 1.88
[Tb+3].O[S](O)(=O)=O, 1.59
[Tb+3].O[S](O)(=O)=O, 1.27
[Dy+3].O[S](O)(=O)=O, 1.23
[Er+3].O[S](O)(=O)=O, 1.23
[Gd+3].O[S](O)(=O)=O, 1.33
[Gd+3].O[S](O)(=O)=O, 1.9
[Ho+3].O[S](O)(=O)=O, 1.24
[Lu+3].O[S](O)(=O)=O, 1.29
[Lu+3].O[S](O)(=O)=O, 1.09
[Nd+3].O[S](O)(=O)=O, 1.26
[Pr+3].O[S](O)(=O)=O, 1.27
[Sm+3].O[S](O)(=O)=O, 1.3
[Sm+3].O[S](O)(=O)=O, 1.88
[Tm+3].O[S](O)(=O)=O, 1.15
[Yb+3].O[S](O)(=O)=O, 1.15
[Ce+4].O[S](O)(=O)=O, 4.78
[Ce+3].O[S](O)(=O)=O, 1.57
[Eu+3].O[S](O)(=O)=O, 1.53
[Tb+3].O[S](O)(=O)=O, 1.38
[Yb+3].O[S](O)(=O)=O, 1.26
